data_size,model_size,train_loss,eval_loss,compute
473472,4,0.002007372,0.037780299,7575552
486272,4,0.001385779,0.03347423,7780352
499072,4,0.021032179,0.027595565,7985152
511872,4,0.084925741,0.040469029,8189952
524672,4,0.053540587,0.03548346,8394752
537472,4,0.003589103,0.027282447,8599552
550272,4,0.010768876,0.02960869,8804352
563072,4,0.065755822,0.031069666,9009152
575872,4,0.000174076,0.029105625,9213952
588672,4,0.005096638,0.0264942,9418752
601472,4,0.004066353,0.035585707,9623552
614272,4,0.015668944,0.032490347,9828352
627072,4,0.055564441,0.026213311,10033152
639872,4,0.003238872,0.035143368,10237952
652672,4,0.000319652,0.035144391,10442752
665472,4,0.00035058,0.029369616,10647552
678272,4,0.012792598,0.03318713,10852352
691072,4,0.002286271,0.034213773,11057152
703872,4,0.002683263,0.032219707,11261952
716672,4,0.037469488,0.032500922,11466752
729472,4,0.005716312,0.031889549,11671552
742272,4,0.000779562,0.031798627,11876352
755072,4,0.006087821,0.032029301,12081152
767872,4,0.000440316,0.030802612,12285952
780672,4,0.012488502,0.032725384,12490752
793472,4,0.000808306,0.02956778,12695552
806272,4,0.00417562,0.033763536,12900352
819072,4,0.006883665,0.041662953,13105152
831872,4,0.001009772,0.033411979,13309952
844672,4,0.00398621,0.032690996,13514752
857472,4,8.88E-05,0.030781306,13719552
870272,4,0.008674623,0.030184173,13924352
883072,4,0.000212717,0.031100909,14129152
895872,4,0.001973933,0.039766154,14333952
908672,4,0.000351355,0.036465225,14538752
921472,4,0.001215201,0.03679918,14743552
934272,4,8.69E-05,0.03890907,14948352
947072,4,0.005583357,0.035536382,15153152
959872,4,0.000243857,0.036374612,15357952
972672,4,0.024230208,0.032030635,15562752
985472,4,0.000328197,0.041167536,15767552
998272,4,0.001593312,0.040836839,15972352
1011072,4,0.001070167,0.038564464,16177152
1023872,4,0.01444526,0.032291403,16381952
1036672,4,0.001708388,0.039344272,16586752
1049472,4,0.001404162,0.034858801,16791552
1062272,4,0.000471611,0.032284946,16996352
1075072,4,0.003877514,0.034928289,17201152
1087872,4,0.000336538,0.046441563,17405952
1100672,4,0.014427423,0.041344725,17610752
1113472,4,0.003297925,0.039381986,17815552
1126272,4,0.007551534,0.043683628,18020352
1139072,4,0.000457931,0.034100057,18225152
1151872,4,0.000215251,0.038891758,18429952
1164672,4,0.001109548,0.040643409,18634752
1177472,4,0.028635181,0.033143111,18839552
1190272,4,0.004261126,0.040325443,19044352
1203072,4,0.000184243,0.041682783,19249152
1215872,4,0.020989507,0.042436784,19453952
1228672,4,0.001981595,0.043617367,19658752
1241472,4,7.78E-05,0.036602239,19863552
1254272,4,0.002628791,0.039455304,20068352
1267072,4,4.62E-05,0.039522367,20273152
1279872,4,0.003732428,0.040150905,20477952
1292672,4,0.001594494,0.03663855,20682752
1305472,4,0.003737527,0.031339672,20887552
1318272,4,0.032637261,0.033836827,21092352
1331072,4,9.49E-05,0.032013408,21297152
1343872,4,0.00202336,0.037888249,21501952
1356672,4,0.001601172,0.036998191,21706752
1369472,4,1.68E-05,0.037312747,21911552
1382272,4,0.000985936,0.038400185,22116352
1395072,4,0.002425733,0.03995418,22321152
1407872,4,0.000322999,0.037480808,22525952
1420672,4,0.000360086,0.036101983,22730752
1433472,4,0.000582039,0.0386214,22935552
1446272,4,1.42E-05,0.036755215,23140352
1459072,4,0.000720613,0.041647097,23345152
1471872,4,0.000160362,0.043195184,23549952
1484672,4,0.029117398,0.040700893,23754752
1497472,4,0.000204277,0.036507646,23959552
1510272,4,0.015756566,0.035868848,24164352
1523072,4,0.009058107,0.037426893,24369152
1535872,4,0.003940415,0.035459859,24573952
1548672,4,1.57E-05,0.03983313,24778752
1561472,4,5.39E-05,0.040427291,24983552
1574272,4,0.000139616,0.040344484,25188352
1587072,4,0.000148512,0.037706187,25393152
1599872,4,0.002177817,0.042047408,25597952
1612672,4,1.24E-05,0.044651389,25802752
1625472,4,5.76E-05,0.044758752,26007552
1638272,4,0.000195304,0.047334349,26212352
1651072,4,0.057627369,0.042924852,26417152
1663872,4,0.000567706,0.045053254,26621952
1676672,4,0.000354257,0.039190561,26826752
1689472,4,0.001655865,0.037695325,27031552
1702272,4,0.000150285,0.043757058,27236352
1715072,4,0.00198116,0.039784511,27441152
1727872,4,0.000221133,0.037123516,27645952
1740672,4,1.30E-05,0.042172791,27850752
1753472,4,0.057175849,0.048663996,28055552
1766272,4,1.63E-05,0.044291547,28260352
1779072,4,0.000411309,0.041954233,28465152
1791872,4,0.0019249,0.041121987,28669952
1804672,4,3.06E-06,0.04043362,28874752
1817472,4,0.016161215,0.048018787,29079552
1830272,4,1.13E-05,0.040778529,29284352
1843072,4,5.49E-05,0.050663065,29489152
1855872,4,0.001141428,0.054208762,29693952
1868672,4,0.001877266,0.047827866,29898752
1881472,4,3.33E-05,0.041136153,30103552
1894272,4,1.01E-05,0.040993616,30308352
1907072,4,0.000493806,0.0430748,30513152
1919872,4,0.000145735,0.040497247,30717952
12672,5.656854249,0.123678416,0.111965451,405504
25472,5.656854249,0.046288606,0.06632867,815104
38272,5.656854249,0.184591636,0.09604777,1224704
51072,5.656854249,0.057632945,0.053511684,1634304
63872,5.656854249,0.096318044,0.07440103,2043904
76672,5.656854249,0.127994716,0.054114667,2453504
89472,5.656854249,0.023687014,0.05947907,2863104
102272,5.656854249,0.028650746,0.051106531,3272704
115072,5.656854249,0.067849398,0.036686356,3682304
127872,5.656854249,0.00418005,0.041646425,4091904
140672,5.656854249,0.055535283,0.043124929,4501504
153472,5.656854249,0.036186162,0.052115868,4911104
166272,5.656854249,0.025327876,0.035419179,5320704
179072,5.656854249,0.00402387,0.036060873,5730304
191872,5.656854249,0.015633408,0.038529488,6139904
204672,5.656854249,0.004361399,0.035382093,6549504
217472,5.656854249,0.030399909,0.041871032,6959104
230272,5.656854249,0.012802843,0.032085639,7368704
243072,5.656854249,0.04404759,0.039936196,7778304
255872,5.656854249,0.026237259,0.030748029,8187904
268672,5.656854249,0.005533135,0.035063688,8597504
281472,5.656854249,0.003087814,0.032382038,9007104
294272,5.656854249,0.017376695,0.031632579,9416704
307072,5.656854249,0.025936732,0.034650533,9826304
319872,5.656854249,0.001691604,0.031824576,10235904
332672,5.656854249,0.018358979,0.029056497,10645504
345472,5.656854249,0.000714262,0.03813812,11055104
358272,5.656854249,0.014904487,0.032676782,11464704
371072,5.656854249,0.000507463,0.032254189,11874304
383872,5.656854249,0.00027886,0.034181887,12283904
396672,5.656854249,0.004897444,0.031248786,12693504
409472,5.656854249,0.007753437,0.032314886,13103104
422272,5.656854249,0.004615842,0.032359244,13512704
435072,5.656854249,0.001001431,0.040907423,13922304
447872,5.656854249,0.011506246,0.037056242,14331904
460672,5.656854249,0.02204711,0.036736455,14741504
473472,5.656854249,0.002728005,0.036416972,15151104
486272,5.656854249,0.001321484,0.038938985,15560704
499072,5.656854249,0.060967851,0.030556141,15970304
511872,5.656854249,0.111213595,0.032563886,16379904
524672,5.656854249,0.000515851,0.028935096,16789504
537472,5.656854249,0.013353063,0.030323951,17199104
550272,5.656854249,0.013093495,0.031980319,17608704
563072,5.656854249,0.003856107,0.036253128,18018304
575872,5.656854249,0.009815819,0.036561988,18427904
588672,5.656854249,0.028968068,0.032470766,18837504
601472,5.656854249,0.020366505,0.042649999,19247104
614272,5.656854249,0.002255467,0.036916862,19656704
627072,5.656854249,0.000272765,0.033796701,20066304
639872,5.656854249,0.036875706,0.039730833,20475904
652672,5.656854249,0.004536251,0.03166883,20885504
665472,5.656854249,0.000662604,0.036318223,21295104
678272,5.656854249,0.001409216,0.034265502,21704704
691072,5.656854249,0.015718196,0.030827293,22114304
703872,5.656854249,0.026882337,0.031947139,22523904
716672,5.656854249,0.001836171,0.032809688,22933504
729472,5.656854249,0.005082183,0.034469108,23343104
742272,5.656854249,0.003253769,0.037905154,23752704
755072,5.656854249,0.001167105,0.037629793,24162304
767872,5.656854249,0.00520379,0.031090258,24571904
780672,5.656854249,0.005827148,0.041555958,24981504
793472,5.656854249,0.000222103,0.039088921,25391104
806272,5.656854249,0.00046873,0.034808106,25800704
819072,5.656854249,0.043086536,0.041167913,26210304
831872,5.656854249,0.000927306,0.030717937,26619904
844672,5.656854249,0.000519361,0.034414467,27029504
857472,5.656854249,0.013289613,0.035822059,27439104
870272,5.656854249,0.000745526,0.033602464,27848704
883072,5.656854249,0.00414004,0.033828367,28258304
895872,5.656854249,0.003587927,0.035363308,28667904
908672,5.656854249,0.00125249,0.03671622,29077504
921472,5.656854249,0.005301,0.036322115,29487104
934272,5.656854249,0.008771289,0.039244106,29896704
947072,5.656854249,0.001041693,0.043370851,30306304
959872,5.656854249,0.00189363,0.036437385,30715904
972672,5.656854249,0.020196138,0.038084372,31125504
985472,5.656854249,0.000164343,0.034135247,31535104
998272,5.656854249,0.000993932,0.033249967,31944704
1011072,5.656854249,0.000396257,0.039933876,32354304
1023872,5.656854249,0.025967184,0.034952271,32763904
1036672,5.656854249,0.005106309,0.039431451,33173504
1049472,5.656854249,0.007385458,0.037241715,33583104
1062272,5.656854249,0.000186042,0.038928,33992704
1075072,5.656854249,0.001850616,0.04094825,34402304
1087872,5.656854249,0.00533367,0.039084824,34811904
1100672,5.656854249,0.005271367,0.03490155,35221504
1113472,5.656854249,0.000682147,0.032431007,35631104
1126272,5.656854249,0.000153416,0.032807449,36040704
1139072,5.656854249,0.000319837,0.040270749,36450304
1151872,5.656854249,0.002486363,0.036240008,36859904
1164672,5.656854249,0.000128514,0.033423253,37269504
1177472,5.656854249,0.001186863,0.035588208,37679104
1190272,5.656854249,4.60E-05,0.031592888,38088704
1203072,5.656854249,0.000345211,0.040114744,38498304
1215872,5.656854249,0.004085834,0.037875617,38907904
1228672,5.656854249,0.002293919,0.032440658,39317504
1241472,5.656854249,0.000902367,0.04321597,39727104
1254272,5.656854249,2.22E-05,0.036907446,40136704
1267072,5.656854249,0.001710878,0.040169063,40546304
1279872,5.656854249,3.27E-05,0.039064741,40955904
1292672,5.656854249,0.000134531,0.050553592,41365504
1305472,5.656854249,0.000124266,0.04666612,41775104
1318272,5.656854249,0.001518097,0.036867759,42184704
1331072,5.656854249,0.000640605,0.037133981,42594304
1343872,5.656854249,0.000102838,0.0432866,43003904
1356672,5.656854249,0.000951056,0.04469629,43413504
1369472,5.656854249,0.000337792,0.04395609,43823104
1382272,5.656854249,0.014437587,0.046074702,44232704
1395072,5.656854249,0.078566067,0.042340595,44642304
1407872,5.656854249,5.55E-05,0.050445727,45051904
1420672,5.656854249,2.36E-05,0.042388088,45461504
1433472,5.656854249,7.84E-05,0.044071594,45871104
1446272,5.656854249,3.08E-05,0.040521009,46280704
1459072,5.656854249,0.000347273,0.036782196,46690304
1471872,5.656854249,0.000359153,0.039611567,47099904
1484672,5.656854249,0.000114815,0.03878014,47509504
1497472,5.656854249,0.003103085,0.045415479,47919104
1510272,5.656854249,0.000848727,0.048464024,48328704
1523072,5.656854249,0.012157642,0.048222373,48738304
1535872,5.656854249,0.000574012,0.043339252,49147904
1548672,5.656854249,0.0011136,0.039728271,49557504
1561472,5.656854249,8.07E-05,0.046444429,49967104
1574272,5.656854249,0.031590607,0.047250034,50376704
1587072,5.656854249,0.068450794,0.041930314,50786304
1599872,5.656854249,3.09E-05,0.03765785,51195904
1612672,5.656854249,0.018901397,0.044065554,51605504
1625472,5.656854249,0.000505799,0.051557721,52015104
1638272,5.656854249,4.20E-06,0.043906983,52424704
1651072,5.656854249,0.000128791,0.040155746,52834304
1663872,5.656854249,0.001651825,0.044073458,53243904
1676672,5.656854249,0.018569935,0.046718757,53653504
1689472,5.656854249,0.00025417,0.043020014,54063104
1702272,5.656854249,2.39E-05,0.045789341,54472704
1715072,5.656854249,0.035886008,0.052809504,54882304
1727872,5.656854249,0.000194642,0.04289429,55291904
1740672,5.656854249,0.002696307,0.040843425,55701504
1753472,5.656854249,0.000890956,0.045954143,56111104
1766272,5.656854249,1.18E-05,0.045543947,56520704
1779072,5.656854249,1.80E-05,0.043572314,56930304
1791872,5.656854249,0.001379447,0.043989139,57339904
1804672,5.656854249,0.00035174,0.043687768,57749504
1817472,5.656854249,0.000129831,0.044308337,58159104
1830272,5.656854249,0.000342825,0.045949966,58568704
1843072,5.656854249,0.000141927,0.040599111,58978304
1855872,5.656854249,0.000113986,0.040852968,59387904
1868672,5.656854249,0.014510887,0.041588386,59797504
1881472,5.656854249,0.000203055,0.040883528,60207104
1894272,5.656854249,9.35E-06,0.041821583,60616704
1907072,5.656854249,3.50E-05,0.042847639,61026304
1919872,5.656854249,0.00734811,0.038554998,61435904
12672,8,0.087024651,0.064766215,811008
25472,8,0.111200519,0.083677049,1630208
38272,8,0.045196746,0.054948147,2449408
51072,8,0.035224751,0.072586138,3268608
63872,8,0.021259975,0.060687208,4087808
76672,8,0.019084748,0.037346886,4907008
89472,8,0.008823366,0.043014227,5726208
102272,8,0.067012168,0.048157571,6545408
115072,8,0.002743584,0.038433601,7364608
127872,8,0.046937272,0.042594351,8183808
140672,8,0.029046439,0.034715367,9003008
153472,8,0.027848285,0.034288447,9822208
166272,8,0.02434762,0.044795265,10641408
179072,8,0.025879866,0.034275547,11460608
191872,8,0.017710114,0.038872142,12279808
204672,8,0.003487607,0.033408752,13099008
217472,8,0.060083628,0.038056286,13918208
230272,8,0.007136329,0.034161773,14737408
243072,8,0.009655019,0.031967784,15556608
255872,8,0.009821204,0.034925282,16375808
268672,8,0.000390371,0.042742502,17195008
281472,8,0.001978165,0.033303094,18014208
294272,8,0.00877031,0.033192485,18833408
307072,8,0.009867186,0.040101634,19652608
319872,8,0.000829772,0.040736685,20471808
332672,8,0.000456647,0.032961772,21291008
345472,8,0.006516152,0.032929751,22110208
358272,8,0.01181828,0.032495416,22929408
371072,8,0.005435379,0.034033258,23748608
383872,8,0.003023811,0.029468062,24567808
396672,8,0.007352072,0.031827537,25387008
409472,8,0.004582891,0.033287322,26206208
422272,8,0.007036044,0.030244846,27025408
435072,8,0.002392323,0.036235662,27844608
447872,8,0.001725817,0.030004438,28663808
460672,8,0.004794252,0.036288757,29483008
473472,8,0.001771996,0.035399449,30302208
486272,8,0.011416346,0.032651211,31121408
499072,8,0.009298893,0.028581992,31940608
511872,8,0.000327527,0.029880099,32759808
524672,8,0.002134814,0.030440333,33579008
537472,8,0.001878571,0.035755396,34398208
550272,8,0.025815656,0.029394534,35217408
563072,8,0.008822837,0.03291166,36036608
575872,8,0.001034356,0.035620336,36855808
588672,8,0.000521495,0.028278521,37675008
601472,8,0.00768479,0.032131616,38494208
614272,8,0.00114006,0.030623813,39313408
627072,8,0.000966844,0.031482936,40132608
639872,8,0.009251551,0.033174479,40951808
652672,8,0.000745296,0.029374988,41771008
665472,8,0.00115026,0.031562089,42590208
678272,8,0.030109653,0.030207968,43409408
691072,8,0.018366301,0.037118006,44228608
703872,8,6.48E-05,0.036205471,45047808
716672,8,0.018499011,0.032721425,45867008
729472,8,0.000412182,0.034135378,46686208
742272,8,0.000537201,0.032633661,47505408
755072,8,0.000290915,0.036151891,48324608
767872,8,4.55E-05,0.034969505,49143808
780672,8,0.016748646,0.035158742,49963008
793472,8,0.02042786,0.029166087,50782208
806272,8,0.004077928,0.028504872,51601408
819072,8,0.002203257,0.031453031,52420608
831872,8,0.000176161,0.036593604,53239808
844672,8,0.009949936,0.035013725,54059008
857472,8,0.000130844,0.027920939,54878208
870272,8,0.000976324,0.036259213,55697408
883072,8,0.002234133,0.031309084,56516608
895872,8,0.029938068,0.035383154,57335808
908672,8,4.83E-05,0.032525258,58155008
921472,8,0.002772732,0.040688558,58974208
934272,8,0.000328446,0.030647244,59793408
947072,8,2.98E-05,0.033367426,60612608
959872,8,0.017893724,0.04251928,61431808
972672,8,0.009275283,0.036417554,62251008
985472,8,0.003306709,0.042154204,63070208
998272,8,5.39E-05,0.046381563,63889408
1011072,8,0.003251585,0.040630205,64708608
1023872,8,0.000278848,0.039879255,65527808
1036672,8,0.030151352,0.038131411,66347008
1049472,8,0.001332342,0.046227675,67166208
1062272,8,4.93E-05,0.041818553,67985408
1075072,8,0.000135613,0.036507021,68804608
1087872,8,0.00023863,0.039126539,69623808
1100672,8,6.42E-05,0.040680217,70443008
1113472,8,0.000143709,0.043271449,71262208
1126272,8,0.0394236,0.040054913,72081408
1139072,8,6.37E-06,0.043832868,72900608
1151872,8,0.000415963,0.045019736,73719808
1164672,8,0.03690796,0.031272146,74539008
1177472,8,0.000120935,0.038504351,75358208
1190272,8,0.029407546,0.035190191,76177408
1203072,8,0.014692143,0.035616191,76996608
1215872,8,0.001255085,0.039208435,77815808
1228672,8,0.00050066,0.032555889,78635008
1241472,8,5.23E-05,0.045523192,79454208
1254272,8,7.25E-05,0.045736815,80273408
1267072,8,0.001919551,0.042574826,81092608
1279872,8,0.003277036,0.043799252,81911808
1292672,8,0.000160699,0.041183877,82731008
1305472,8,0.000109457,0.043115398,83550208
1318272,8,9.21E-05,0.049640938,84369408
1331072,8,0.000383183,0.044177494,85188608
1343872,8,1.63E-05,0.035861838,86007808
1356672,8,0.003116874,0.037764796,86827008
1369472,8,0.011032385,0.040028966,87646208
1382272,8,1.82E-06,0.040877595,88465408
1395072,8,9.52E-05,0.037063506,89284608
1407872,8,0.020144045,0.037137256,90103808
1420672,8,7.19E-05,0.040305151,90923008
1433472,8,2.33E-05,0.040234542,91742208
1446272,8,7.08E-06,0.042537978,92561408
1459072,8,0.04495215,0.050161627,93380608
1471872,8,0.000158228,0.039367479,94199808
1484672,8,3.16E-05,0.040430096,95019008
1497472,8,0.000112072,0.041124694,95838208
1510272,8,7.63E-05,0.043025049,96657408
1523072,8,0.002206815,0.043724183,97476608
1535872,8,3.49E-05,0.045100092,98295808
1548672,8,4.24E-05,0.039772729,99115008
1561472,8,4.73E-06,0.040743615,99934208
1574272,8,3.94E-05,0.039006049,100753408
1587072,8,0.000106338,0.044046413,101572608
1599872,8,0.000314289,0.038818733,102391808
1612672,8,6.87E-05,0.043633475,103211008
1625472,8,0.00074046,0.040487477,104030208
1638272,8,3.28E-06,0.038020031,104849408
1651072,8,5.08E-05,0.037182523,105668608
1663872,8,5.40E-05,0.043973684,106487808
1676672,8,1.63E-05,0.04594191,107307008
1689472,8,0.000230373,0.043718322,108126208
1702272,8,7.67E-06,0.046901696,108945408
1715072,8,0.000387401,0.04464279,109764608
1727872,8,4.00E-07,0.050399025,110583808
1740672,8,0.000843827,0.040063096,111403008
1753472,8,0.001596411,0.042785015,112222208
1766272,8,4.03E-05,0.043343405,113041408
1779072,8,0.024728572,0.048589355,113860608
1791872,8,0.005904577,0.040931275,114679808
1804672,8,3.01E-06,0.039690419,115499008
1817472,8,0.005712204,0.047883444,116318208
1830272,8,0.000222307,0.052388697,117137408
1843072,8,0.002021999,0.040729306,117956608
1855872,8,2.20E-05,0.042838687,118775808
1868672,8,1.58E-06,0.04150243,119595008
1881472,8,2.97E-05,0.038887831,120414208
1894272,8,0.000258491,0.041562805,121233408
1907072,8,1.37E-05,0.042327333,122052608
1919872,8,5.64E-06,0.040303866,122871808
12672,11.3137085,0.133100048,0.089162976,1622016
25472,11.3137085,0.142508686,0.097736293,3260416
38272,11.3137085,0.075058877,0.056516834,4898816
51072,11.3137085,0.079953104,0.042587698,6537216
63872,11.3137085,0.090039738,0.048693242,8175616
76672,11.3137085,0.065378763,0.040956919,9814016
89472,11.3137085,0.008176731,0.042161989,11452416
102272,11.3137085,0.020452397,0.051390322,13090816
115072,11.3137085,0.022635309,0.041098848,14729216
127872,11.3137085,0.018844321,0.041765728,16367616
140672,11.3137085,0.057214908,0.031175241,18006016
153472,11.3137085,0.013494486,0.038172315,19644416
166272,11.3137085,0.002599276,0.035401104,21282816
179072,11.3137085,0.058053106,0.030175004,22921216
191872,11.3137085,0.061283067,0.034928979,24559616
204672,11.3137085,0.017032793,0.029463993,26198016
217472,11.3137085,0.034345366,0.024032267,27836416
230272,11.3137085,0.002896471,0.028865549,29474816
243072,11.3137085,0.01068088,0.032459834,31113216
255872,11.3137085,0.023050506,0.031158165,32751616
268672,11.3137085,0.02968251,0.033674174,34390016
281472,11.3137085,0.000935746,0.030140602,36028416
294272,11.3137085,0.024237484,0.028264478,37666816
307072,11.3137085,0.01225026,0.024748042,39305216
319872,11.3137085,0.002944957,0.029371,40943616
332672,11.3137085,0.025595265,0.039672167,42582016
345472,11.3137085,0.004439253,0.032900504,44220416
358272,11.3137085,0.030981991,0.027514606,45858816
371072,11.3137085,0.006473498,0.028401082,47497216
383872,11.3137085,0.013157571,0.034623779,49135616
396672,11.3137085,0.006484684,0.02400423,50774016
409472,11.3137085,0.001481332,0.029811073,52412416
422272,11.3137085,0.008506196,0.040252994,54050816
435072,11.3137085,0.004484803,0.040268925,55689216
447872,11.3137085,0.005419636,0.027879241,57327616
460672,11.3137085,0.0006804,0.028393164,58966016
473472,11.3137085,0.036169559,0.031202377,60604416
486272,11.3137085,0.021667451,0.028884492,62242816
499072,11.3137085,0.000479728,0.030189152,63881216
511872,11.3137085,0.000684713,0.03022422,65519616
524672,11.3137085,0.017731979,0.031724753,67158016
537472,11.3137085,0.048067048,0.030841955,68796416
550272,11.3137085,0.00251486,0.030337414,70434816
563072,11.3137085,0.00251855,0.030787543,72073216
575872,11.3137085,0.000431101,0.032181115,73711616
588672,11.3137085,0.049709357,0.032916401,75350016
601472,11.3137085,0.00315832,0.039848482,76988416
614272,11.3137085,0.007231721,0.02960564,78626816
627072,11.3137085,0.000212786,0.035747807,80265216
639872,11.3137085,0.000396869,0.032041022,81903616
652672,11.3137085,0.005366425,0.035629252,83542016
665472,11.3137085,0.000103965,0.040747044,85180416
678272,11.3137085,0.000228292,0.040728171,86818816
691072,11.3137085,0.000431117,0.038489409,88457216
703872,11.3137085,0.003501591,0.033722145,90095616
716672,11.3137085,0.036249179,0.026181709,91734016
729472,11.3137085,0.006012982,0.033702702,93372416
742272,11.3137085,0.000209614,0.028914416,95010816
755072,11.3137085,4.04E-05,0.030769154,96649216
767872,11.3137085,0.009621009,0.030330454,98287616
780672,11.3137085,0.002735495,0.030113996,99926016
793472,11.3137085,9.17E-05,0.033295376,101564416
806272,11.3137085,3.35E-05,0.030239134,103202816
819072,11.3137085,0.021115568,0.030133487,104841216
831872,11.3137085,6.73E-05,0.038729318,106479616
844672,11.3137085,0.011793309,0.037252275,108118016
857472,11.3137085,0.000391822,0.035832241,109756416
870272,11.3137085,0.000118504,0.03710399,111394816
883072,11.3137085,0.002059113,0.036552601,113033216
895872,11.3137085,0.026541786,0.035733307,114671616
908672,11.3137085,1.49E-05,0.032963342,116310016
921472,11.3137085,0.000494191,0.033693403,117948416
934272,11.3137085,0.002034909,0.038354721,119586816
947072,11.3137085,0.000132707,0.039369699,121225216
959872,11.3137085,0.035538472,0.036646108,122863616
972672,11.3137085,2.59E-05,0.032059517,124502016
985472,11.3137085,0.000579139,0.040993323,126140416
998272,11.3137085,0.002969382,0.041770393,127778816
1011072,11.3137085,0.002169303,0.033428948,129417216
1023872,11.3137085,1.45E-05,0.03484559,131055616
1036672,11.3137085,0.002943206,0.042976001,132694016
1049472,11.3137085,0.002055429,0.043717782,134332416
1062272,11.3137085,0.003895886,0.052377151,135970816
1075072,11.3137085,0.026568158,0.041348639,137609216
1087872,11.3137085,0.000452811,0.036670714,139247616
1100672,11.3137085,7.30E-06,0.039947291,140886016
1113472,11.3137085,0.000323072,0.037922858,142524416
1126272,11.3137085,3.01E-05,0.038342979,144162816
1139072,11.3137085,0.000461116,0.03618088,145801216
1151872,11.3137085,0.005731246,0.041637559,147439616
1164672,11.3137085,1.60E-05,0.033867329,149078016
1177472,11.3137085,2.86E-05,0.034658431,150716416
1190272,11.3137085,0.004340952,0.034652789,152354816
1203072,11.3137085,2.96E-05,0.031176687,153993216
1215872,11.3137085,4.15E-05,0.041989417,155631616
1228672,11.3137085,0.000453395,0.037224069,157270016
1241472,11.3137085,0.000113202,0.044336146,158908416
1254272,11.3137085,4.61E-06,0.040128475,160546816
1267072,11.3137085,2.22E-05,0.039586233,162185216
1279872,11.3137085,0.00010352,0.032691024,163823616
1292672,11.3137085,0.000107479,0.040838428,165462016
1305472,11.3137085,6.12E-05,0.04080237,167100416
1318272,11.3137085,0.002467625,0.04369271,168738816
1331072,11.3137085,4.55E-06,0.041207512,170377216
1343872,11.3137085,0.000468936,0.03818772,172015616
1356672,11.3137085,0.000240065,0.046133841,173654016
1369472,11.3137085,0.000792008,0.036680317,175292416
1382272,11.3137085,0.000172099,0.037154132,176930816
1395072,11.3137085,4.01E-05,0.035819465,178569216
1407872,11.3137085,2.30E-05,0.040287848,180207616
1420672,11.3137085,5.58E-06,0.039560024,181846016
1433472,11.3137085,5.60E-05,0.041675786,183484416
1446272,11.3137085,3.12E-05,0.033799324,185122816
1459072,11.3137085,3.21E-05,0.041659724,186761216
1471872,11.3137085,1.42E-05,0.036752423,188399616
1484672,11.3137085,1.56E-05,0.034363961,190038016
1497472,11.3137085,7.79E-06,0.032309163,191676416
1510272,11.3137085,3.18E-05,0.033471458,193314816
1523072,11.3137085,5.88E-05,0.032929852,194953216
1535872,11.3137085,1.17E-05,0.041297472,196591616
1548672,11.3137085,3.63E-05,0.037113397,198230016
1561472,11.3137085,2.04E-05,0.042409638,199868416
1574272,11.3137085,0.000795556,0.036935874,201506816
1587072,11.3137085,0.008896199,0.036613783,203145216
1599872,11.3137085,3.23E-05,0.037417291,204783616
1612672,11.3137085,7.90E-06,0.03479413,206422016
1625472,11.3137085,0.000347908,0.039481226,208060416
1638272,11.3137085,1.64E-05,0.039305782,209698816
1651072,11.3137085,1.35E-05,0.036585168,211337216
1663872,11.3137085,7.64E-07,0.035935471,212975616
1676672,11.3137085,0.00017624,0.037113504,214614016
1689472,11.3137085,1.29E-05,0.044258617,216252416
1702272,11.3137085,1.26E-05,0.039451882,217890816
1715072,11.3137085,0.001996059,0.043835287,219529216
1727872,11.3137085,1.45E-05,0.041233384,221167616
1740672,11.3137085,4.04E-05,0.039796422,222806016
1753472,11.3137085,0.003808229,0.039055634,224444416
1766272,11.3137085,3.68E-05,0.040286179,226082816
1779072,11.3137085,0.004430816,0.038591259,227721216
1791872,11.3137085,5.65E-05,0.040554671,229359616
1804672,11.3137085,0.000153811,0.031997164,230998016
1817472,11.3137085,2.52E-06,0.035719334,232636416
1830272,11.3137085,0.038045,0.039415203,234274816
1843072,11.3137085,1.43E-05,0.045603164,235913216
1855872,11.3137085,1.76E-06,0.035026727,237551616
1868672,11.3137085,0.002241252,0.042581091,239190016
1881472,11.3137085,0.017394546,0.039990502,240828416
1894272,11.3137085,8.05E-05,0.043114752,242466816
1907072,11.3137085,7.97E-06,0.04325748,244105216
1919872,11.3137085,5.14E-05,0.039886852,245743616
12672,16,0.08575131,0.078900568,3244032
25472,16,0.13552925,0.058677199,6520832
38272,16,0.043314029,0.061023044,9797632
51072,16,0.031156648,0.043192401,13074432
63872,16,0.017608108,0.097487795,16351232
76672,16,0.040210418,0.039967203,19628032
89472,16,0.01646849,0.053949125,22904832
102272,16,0.00613526,0.053969965,26181632
115072,16,0.005077672,0.033586864,29458432
127872,16,0.043870166,0.041278109,32735232
140672,16,0.148115098,0.03814226,36012032
153472,16,0.024307676,0.028148452,39288832
166272,16,0.020953981,0.04067082,42565632
179072,16,0.002673503,0.037030751,45842432
191872,16,0.001808469,0.037219996,49119232
204672,16,0.001709769,0.031492202,52396032
217472,16,0.063117839,0.034001384,55672832
230272,16,0.005892993,0.029710693,58949632
243072,16,0.001387139,0.030567209,62226432
255872,16,0.005394722,0.040300366,65503232
268672,16,0.00479463,0.032806286,68780032
281472,16,0.045025155,0.0243792,72056832
294272,16,0.005479348,0.031374646,75333632
307072,16,0.000420915,0.030638812,78610432
319872,16,0.004399769,0.024835585,81887232
