,step,model_size,train_loss,eval_loss,compute,eval_min,train_min,params
1978,1395072,2.828427125,0.002030533,0.044423944,1428553728.256384,0.034514248,0.000346646,8.0
1979,1407872,2.828427125,0.00050613,0.041126653,1441660928.2587361,0.034514248,0.000346646,8.0
1980,1420672,2.828427125,0.008126983,0.049115265,1454768128.2610886,0.034514248,0.000346646,8.0
1981,1433472,2.828427125,0.001011643,0.045118199,1467875328.2634408,0.034514248,0.000346646,8.0
1982,1446272,2.828427125,0.000897471,0.054845094,1480982528.2657933,0.034514248,0.000346646,8.0
1983,1459072,2.828427125,0.040712304,0.051359535,1494089728.2681456,0.034514248,0.000346646,8.0
1984,1471872,2.828427125,0.008987684,0.049561252,1507196928.270498,0.034514248,0.000346646,8.0
1985,1484672,2.828427125,0.004979744,0.053016262,1520304128.2728503,0.034514248,0.000346646,8.0
1986,1497472,2.828427125,0.032848991,0.042942816,1533411328.2752028,0.034514248,0.000346646,8.0
1987,1510272,2.828427125,0.000517144,0.045960252,1546518528.277555,0.034514248,0.000346646,8.0
1988,1523072,2.828427125,0.028859323,0.047020354,1559625728.2799075,0.034514248,0.000346646,8.0
1989,1535872,2.828427125,0.003314157,0.044991168,1572732928.2822597,0.034514248,0.000346646,8.0
1990,1548672,2.828427125,0.000225474,0.041337647,1585840128.2846122,0.034514248,0.000225474,8.0
1991,1561472,2.828427125,0.002448348,0.044780382,1598947328.2869644,0.034514248,0.000225474,8.0
1992,1574272,2.828427125,0.005098579,0.041281411,1612054528.289317,0.034514248,0.000225474,8.0
1993,1587072,2.828427125,0.000888373,0.044119191,1625161728.2916691,0.034514248,0.000225474,8.0
1994,1599872,2.828427125,0.000893982,0.045268232,1638268928.2940216,0.034514248,0.000225474,8.0
1995,1612672,2.828427125,0.000737372,0.03945633,1651376128.2963738,0.034514248,0.000225474,8.0
1996,1625472,2.828427125,0.002372229,0.038987957,1664483328.2987263,0.034514248,0.000225474,8.0
1997,1638272,2.828427125,0.000322316,0.049414667,1677590528.3010786,0.034514248,0.000225474,8.0
1998,1651072,2.828427125,0.000393262,0.043006288,1690697728.303431,0.034514248,0.000225474,8.0
1999,1663872,2.828427125,0.004534628,0.042443947,1703804928.3057833,0.034514248,0.000225474,8.0
2000,1676672,2.828427125,0.00086824,0.042396014,1716912128.3081357,0.034514248,0.000225474,8.0
2001,1689472,2.828427125,0.00383525,0.042929802,1730019328.310488,0.034514248,0.000225474,8.0
2002,1702272,2.828427125,0.000597565,0.047358239,1743126528.3128405,0.034514248,0.000225474,8.0
2003,1715072,2.828427125,0.006192049,0.051549316,1756233728.3151927,0.034514248,0.000225474,8.0
2004,1727872,2.828427125,0.000246544,0.040400001,1769340928.3175452,0.034514248,0.000225474,8.0
2005,1740672,2.828427125,0.00137174,0.049615308,1782448128.3198977,0.034514248,0.000225474,8.0
2006,1753472,2.828427125,0.000188984,0.04728495,1795555328.32225,0.034514248,0.000188984,8.0
2007,1766272,2.828427125,0.002820336,0.044867357,1808662528.3246024,0.034514248,0.000188984,8.0
2008,1779072,2.828427125,0.00036599,0.050754546,1821769728.3269546,0.034514248,0.000188984,8.0
2009,1791872,2.828427125,6.74e-05,0.053040629,1834876928.329307,0.034514248,6.74e-05,8.0
2010,1804672,2.828427125,0.006218216,0.048434948,1847984128.3316593,0.034514248,6.74e-05,8.0
2011,1817472,2.828427125,0.000398263,0.040949137,1861091328.3340118,0.034514248,6.74e-05,8.0
2012,1830272,2.828427125,0.013973554,0.04749406,1874198528.336364,0.034514248,6.74e-05,8.0
2013,1843072,2.828427125,0.019069636,0.048770094,1887305728.3387165,0.034514248,6.74e-05,8.0
2014,1855872,2.828427125,0.012841228,0.049017415,1900412928.3410687,0.034514248,6.74e-05,8.0
2015,1868672,2.828427125,0.000282565,0.052677831,1913520128.3434212,0.034514248,6.74e-05,8.0
2016,1881472,2.828427125,0.014310217,0.049938197,1926627328.3457735,0.034514248,6.74e-05,8.0
2017,1894272,2.828427125,0.000953962,0.047839036,1939734528.348126,0.034514248,6.74e-05,8.0
2018,1907072,2.828427125,0.010350221,0.052089832,1952841728.3504782,0.034514248,6.74e-05,8.0
2019,1919872,2.828427125,0.00038604,0.050952952,1965948928.3528306,0.034514248,6.74e-05,8.0
2020,12672,4.0,0.11945115,0.106326063,25952256.0,0.106326063,0.11945115,16.0
2021,25472,4.0,0.040177044,0.073327455,52166656.0,0.073327455,0.040177044,16.0
2022,38272,4.0,0.049077187,0.080103703,78381056.0,0.073327455,0.040177044,16.0
2023,51072,4.0,0.051384959,0.066458964,104595456.0,0.066458964,0.040177044,16.0
2024,63872,4.0,0.108658731,0.059258727,130809856.0,0.059258727,0.040177044,16.0
2025,76672,4.0,0.09366665,0.055175955,157024256.0,0.055175955,0.040177044,16.0
2026,89472,4.0,0.056215189,0.046610064,183238656.0,0.046610064,0.040177044,16.0
2027,102272,4.0,0.010278082,0.046759815,209453056.0,0.046610064,0.010278082,16.0
2028,115072,4.0,0.012342175,0.045323129,235667456.0,0.045323129,0.010278082,16.0
2029,127872,4.0,0.030980784,0.040048972,261881856.0,0.040048972,0.010278082,16.0
2030,140672,4.0,0.015135005,0.048650564,288096256.0,0.040048972,0.010278082,16.0
2031,153472,4.0,0.030237999,0.043020231,314310656.0,0.040048972,0.010278082,16.0
2032,166272,4.0,0.07896927,0.037132306,340525056.0,0.037132306,0.010278082,16.0
2033,179072,4.0,0.052770283,0.042729008,366739456.0,0.037132306,0.010278082,16.0
2034,191872,4.0,0.009904253,0.039018524,392953856.0,0.037132306,0.009904253,16.0
2035,204672,4.0,0.101756349,0.047232134,419168256.0,0.037132306,0.009904253,16.0
2036,217472,4.0,0.033399414,0.033295031,445382656.0,0.033295031,0.009904253,16.0
2037,230272,4.0,0.00251109,0.043932003,471597056.0,0.033295031,0.00251109,16.0
2038,243072,4.0,0.004525065,0.036258128,497811456.0,0.033295031,0.00251109,16.0
2039,255872,4.0,0.077837646,0.031391966,524025856.0,0.031391966,0.00251109,16.0
2040,268672,4.0,0.010182747,0.032682693,550240256.0,0.031391966,0.00251109,16.0
2041,281472,4.0,0.004040961,0.032087344,576454656.0,0.031391966,0.00251109,16.0
2042,294272,4.0,0.020771541,0.030842404,602669056.0,0.030842404,0.00251109,16.0
2043,307072,4.0,0.037290044,0.029183948,628883456.0,0.029183948,0.00251109,16.0
2044,319872,4.0,0.078083277,0.034463365,655097856.0,0.029183948,0.00251109,16.0
2045,332672,4.0,0.009120637,0.0334939,681312256.0,0.029183948,0.00251109,16.0
2046,345472,4.0,0.057381239,0.036118052,707526656.0,0.029183948,0.00251109,16.0
2047,358272,4.0,0.014898015,0.040365508,733741056.0,0.029183948,0.00251109,16.0
2048,371072,4.0,0.02523474,0.029805216,759955456.0,0.029183948,0.00251109,16.0
2049,383872,4.0,0.087636337,0.027206303,786169856.0,0.027206303,0.00251109,16.0
2050,396672,4.0,0.00240022,0.034808608,812384256.0,0.027206303,0.00240022,16.0
2051,409472,4.0,0.01922301,0.031104265,838598656.0,0.027206303,0.00240022,16.0
2052,422272,4.0,0.005069301,0.027467866,864813056.0,0.027206303,0.00240022,16.0
2053,435072,4.0,0.004665004,0.034466254,891027456.0,0.027206303,0.00240022,16.0
2054,447872,4.0,0.000347203,0.041968359,917241856.0,0.027206303,0.000347203,16.0
2055,460672,4.0,0.001659419,0.032992847,943456256.0,0.027206303,0.000347203,16.0
2056,473472,4.0,0.002007372,0.037780299,969670656.0,0.027206303,0.000347203,16.0
2057,486272,4.0,0.001385779,0.03347423,995885056.0,0.027206303,0.000347203,16.0
2058,499072,4.0,0.021032179,0.027595565,1022099456.0,0.027206303,0.000347203,16.0
2059,511872,4.0,0.084925741,0.040469029,1048313856.0,0.027206303,0.000347203,16.0
2060,524672,4.0,0.053540587,0.03548346,1074528256.0,0.027206303,0.000347203,16.0
2061,537472,4.0,0.003589103,0.027282447,1100742656.0,0.027206303,0.000347203,16.0
2062,550272,4.0,0.010768876,0.02960869,1126957056.0,0.027206303,0.000347203,16.0
2063,563072,4.0,0.065755822,0.031069666,1153171456.0,0.027206303,0.000347203,16.0
2064,575872,4.0,0.000174076,0.029105625,1179385856.0,0.027206303,0.000174076,16.0
2065,588672,4.0,0.005096638,0.0264942,1205600256.0,0.0264942,0.000174076,16.0
2066,601472,4.0,0.004066353,0.035585707,1231814656.0,0.0264942,0.000174076,16.0
2067,614272,4.0,0.015668944,0.032490347,1258029056.0,0.0264942,0.000174076,16.0
2068,627072,4.0,0.055564441,0.026213311,1284243456.0,0.026213311,0.000174076,16.0
2069,639872,4.0,0.003238872,0.035143368,1310457856.0,0.026213311,0.000174076,16.0
2070,652672,4.0,0.000319652,0.035144391,1336672256.0,0.026213311,0.000174076,16.0
2071,665472,4.0,0.00035058,0.029369616,1362886656.0,0.026213311,0.000174076,16.0
2072,678272,4.0,0.012792598,0.03318713,1389101056.0,0.026213311,0.000174076,16.0
2073,691072,4.0,0.002286271,0.034213773,1415315456.0,0.026213311,0.000174076,16.0
2074,703872,4.0,0.002683263,0.032219707,1441529856.0,0.026213311,0.000174076,16.0
2075,716672,4.0,0.037469488,0.032500922,1467744256.0,0.026213311,0.000174076,16.0
2076,729472,4.0,0.005716312,0.031889549,1493958656.0,0.026213311,0.000174076,16.0
2077,742272,4.0,0.000779562,0.031798627,1520173056.0,0.026213311,0.000174076,16.0
2078,755072,4.0,0.006087821,0.032029301,1546387456.0,0.026213311,0.000174076,16.0
2079,767872,4.0,0.000440316,0.030802612,1572601856.0,0.026213311,0.000174076,16.0
2080,780672,4.0,0.012488502,0.032725384,1598816256.0,0.026213311,0.000174076,16.0
2081,793472,4.0,0.000808306,0.02956778,1625030656.0,0.026213311,0.000174076,16.0
2082,806272,4.0,0.00417562,0.033763536,1651245056.0,0.026213311,0.000174076,16.0
2083,819072,4.0,0.006883665,0.041662953,1677459456.0,0.026213311,0.000174076,16.0
2084,831872,4.0,0.001009772,0.033411979,1703673856.0,0.026213311,0.000174076,16.0
2085,844672,4.0,0.00398621,0.032690996,1729888256.0,0.026213311,0.000174076,16.0
2086,857472,4.0,8.88e-05,0.030781306,1756102656.0,0.026213311,8.88e-05,16.0
2087,870272,4.0,0.008674623,0.030184173,1782317056.0,0.026213311,8.88e-05,16.0
2088,883072,4.0,0.000212717,0.031100909,1808531456.0,0.026213311,8.88e-05,16.0
2089,895872,4.0,0.001973933,0.039766154,1834745856.0,0.026213311,8.88e-05,16.0
2090,908672,4.0,0.000351355,0.036465225,1860960256.0,0.026213311,8.88e-05,16.0
2091,921472,4.0,0.001215201,0.03679918,1887174656.0,0.026213311,8.88e-05,16.0
2092,934272,4.0,8.69e-05,0.03890907,1913389056.0,0.026213311,8.69e-05,16.0
2093,947072,4.0,0.005583357,0.035536382,1939603456.0,0.026213311,8.69e-05,16.0
2094,959872,4.0,0.000243857,0.036374612,1965817856.0,0.026213311,8.69e-05,16.0
2095,972672,4.0,0.024230208,0.032030635,1992032256.0,0.026213311,8.69e-05,16.0
2096,985472,4.0,0.000328197,0.041167536,2018246656.0,0.026213311,8.69e-05,16.0
2097,998272,4.0,0.001593312,0.040836839,2044461056.0,0.026213311,8.69e-05,16.0
2098,1011072,4.0,0.001070167,0.038564464,2070675456.0,0.026213311,8.69e-05,16.0
2099,1023872,4.0,0.01444526,0.032291403,2096889856.0,0.026213311,8.69e-05,16.0
2100,1036672,4.0,0.001708388,0.039344272,2123104256.0,0.026213311,8.69e-05,16.0
2101,1049472,4.0,0.001404162,0.034858801,2149318656.0,0.026213311,8.69e-05,16.0
2102,1062272,4.0,0.000471611,0.032284946,2175533056.0,0.026213311,8.69e-05,16.0
2103,1075072,4.0,0.003877514,0.034928289,2201747456.0,0.026213311,8.69e-05,16.0
2104,1087872,4.0,0.000336538,0.046441563,2227961856.0,0.026213311,8.69e-05,16.0
2105,1100672,4.0,0.014427423,0.041344725,2254176256.0,0.026213311,8.69e-05,16.0
2106,1113472,4.0,0.003297925,0.039381986,2280390656.0,0.026213311,8.69e-05,16.0
2107,1126272,4.0,0.007551534,0.043683628,2306605056.0,0.026213311,8.69e-05,16.0
2108,1139072,4.0,0.000457931,0.034100057,2332819456.0,0.026213311,8.69e-05,16.0
2109,1151872,4.0,0.000215251,0.038891758,2359033856.0,0.026213311,8.69e-05,16.0
2110,1164672,4.0,0.001109548,0.040643409,2385248256.0,0.026213311,8.69e-05,16.0
2111,1177472,4.0,0.028635181,0.033143111,2411462656.0,0.026213311,8.69e-05,16.0
2112,1190272,4.0,0.004261126,0.040325443,2437677056.0,0.026213311,8.69e-05,16.0
2113,1203072,4.0,0.000184243,0.041682783,2463891456.0,0.026213311,8.69e-05,16.0
2114,1215872,4.0,0.020989507,0.042436784,2490105856.0,0.026213311,8.69e-05,16.0
2115,1228672,4.0,0.001981595,0.043617367,2516320256.0,0.026213311,8.69e-05,16.0
2116,1241472,4.0,7.78e-05,0.036602239,2542534656.0,0.026213311,7.78e-05,16.0
2117,1254272,4.0,0.002628791,0.039455304,2568749056.0,0.026213311,7.78e-05,16.0
2118,1267072,4.0,4.62e-05,0.039522367,2594963456.0,0.026213311,4.62e-05,16.0
2119,1279872,4.0,0.003732428,0.040150905,2621177856.0,0.026213311,4.62e-05,16.0
2120,1292672,4.0,0.001594494,0.03663855,2647392256.0,0.026213311,4.62e-05,16.0
2121,1305472,4.0,0.003737527,0.031339672,2673606656.0,0.026213311,4.62e-05,16.0
2122,1318272,4.0,0.032637261,0.033836827,2699821056.0,0.026213311,4.62e-05,16.0
2123,1331072,4.0,9.49e-05,0.032013408,2726035456.0,0.026213311,4.62e-05,16.0
2124,1343872,4.0,0.00202336,0.037888249,2752249856.0,0.026213311,4.62e-05,16.0
2125,1356672,4.0,0.001601172,0.036998191,2778464256.0,0.026213311,4.62e-05,16.0
2126,1369472,4.0,1.68e-05,0.037312747,2804678656.0,0.026213311,1.68e-05,16.0
2127,1382272,4.0,0.000985936,0.038400185,2830893056.0,0.026213311,1.68e-05,16.0
2128,1395072,4.0,0.002425733,0.03995418,2857107456.0,0.026213311,1.68e-05,16.0
2129,1407872,4.0,0.000322999,0.037480808,2883321856.0,0.026213311,1.68e-05,16.0
2130,1420672,4.0,0.000360086,0.036101983,2909536256.0,0.026213311,1.68e-05,16.0
2131,1433472,4.0,0.000582039,0.0386214,2935750656.0,0.026213311,1.68e-05,16.0
2132,1446272,4.0,1.42e-05,0.036755215,2961965056.0,0.026213311,1.42e-05,16.0
2133,1459072,4.0,0.000720613,0.041647097,2988179456.0,0.026213311,1.42e-05,16.0
2134,1471872,4.0,0.000160362,0.043195184,3014393856.0,0.026213311,1.42e-05,16.0
2135,1484672,4.0,0.029117398,0.040700893,3040608256.0,0.026213311,1.42e-05,16.0
2136,1497472,4.0,0.000204277,0.036507646,3066822656.0,0.026213311,1.42e-05,16.0
2137,1510272,4.0,0.015756566,0.035868848,3093037056.0,0.026213311,1.42e-05,16.0
2138,1523072,4.0,0.009058107,0.037426893,3119251456.0,0.026213311,1.42e-05,16.0
2139,1535872,4.0,0.003940415,0.035459859,3145465856.0,0.026213311,1.42e-05,16.0
2140,1548672,4.0,1.57e-05,0.03983313,3171680256.0,0.026213311,1.42e-05,16.0
2141,1561472,4.0,5.39e-05,0.040427291,3197894656.0,0.026213311,1.42e-05,16.0
2142,1574272,4.0,0.000139616,0.040344484,3224109056.0,0.026213311,1.42e-05,16.0
2143,1587072,4.0,0.000148512,0.037706187,3250323456.0,0.026213311,1.42e-05,16.0
2144,1599872,4.0,0.002177817,0.042047408,3276537856.0,0.026213311,1.42e-05,16.0
2145,1612672,4.0,1.24e-05,0.044651389,3302752256.0,0.026213311,1.24e-05,16.0
2146,1625472,4.0,5.76e-05,0.044758752,3328966656.0,0.026213311,1.24e-05,16.0
2147,1638272,4.0,0.000195304,0.047334349,3355181056.0,0.026213311,1.24e-05,16.0
2148,1651072,4.0,0.057627369,0.042924852,3381395456.0,0.026213311,1.24e-05,16.0
2149,1663872,4.0,0.000567706,0.045053254,3407609856.0,0.026213311,1.24e-05,16.0
2150,1676672,4.0,0.000354257,0.039190561,3433824256.0,0.026213311,1.24e-05,16.0
2151,1689472,4.0,0.001655865,0.037695325,3460038656.0,0.026213311,1.24e-05,16.0
2152,1702272,4.0,0.000150285,0.043757058,3486253056.0,0.026213311,1.24e-05,16.0
2153,1715072,4.0,0.00198116,0.039784511,3512467456.0,0.026213311,1.24e-05,16.0
2154,1727872,4.0,0.000221133,0.037123516,3538681856.0,0.026213311,1.24e-05,16.0
2155,1740672,4.0,1.3e-05,0.042172791,3564896256.0,0.026213311,1.24e-05,16.0
2156,1753472,4.0,0.057175849,0.048663996,3591110656.0,0.026213311,1.24e-05,16.0
2157,1766272,4.0,1.63e-05,0.044291547,3617325056.0,0.026213311,1.24e-05,16.0
2158,1779072,4.0,0.000411309,0.041954233,3643539456.0,0.026213311,1.24e-05,16.0
2159,1791872,4.0,0.0019249,0.041121987,3669753856.0,0.026213311,1.24e-05,16.0
2160,1804672,4.0,3.06e-06,0.04043362,3695968256.0,0.026213311,3.06e-06,16.0
2161,1817472,4.0,0.016161215,0.048018787,3722182656.0,0.026213311,3.06e-06,16.0
2162,1830272,4.0,1.13e-05,0.040778529,3748397056.0,0.026213311,3.06e-06,16.0
2163,1843072,4.0,5.49e-05,0.050663065,3774611456.0,0.026213311,3.06e-06,16.0
2164,1855872,4.0,0.001141428,0.054208762,3800825856.0,0.026213311,3.06e-06,16.0
2165,1868672,4.0,0.001877266,0.047827866,3827040256.0,0.026213311,3.06e-06,16.0
2166,1881472,4.0,3.33e-05,0.041136153,3853254656.0,0.026213311,3.06e-06,16.0
2167,1894272,4.0,1.01e-05,0.040993616,3879469056.0,0.026213311,3.06e-06,16.0
2168,1907072,4.0,0.000493806,0.0430748,3905683456.0,0.026213311,3.06e-06,16.0
2169,1919872,4.0,0.000145735,0.040497247,3931897856.0,0.026213311,3.06e-06,16.0
2170,12672,5.656854249,0.123678416,0.111965451,51904511.99096432,0.111965451,0.123678416,32.0
2171,25472,5.656854249,0.046288606,0.06632867,104333311.98183738,0.06632867,0.046288606,32.0
2172,38272,5.656854249,0.184591636,0.09604777,156762111.97271043,0.06632867,0.046288606,32.0
2173,51072,5.656854249,0.057632945,0.053511684,209190911.9635835,0.053511684,0.046288606,32.0
2174,63872,5.656854249,0.096318044,0.07440103,261619711.95445654,0.053511684,0.046288606,32.0
2175,76672,5.656854249,0.127994716,0.054114667,314048511.9453296,0.053511684,0.046288606,32.0
2176,89472,5.656854249,0.023687014,0.05947907,366477311.93620265,0.053511684,0.023687014,32.0
2177,102272,5.656854249,0.028650746,0.051106531,418906111.92707574,0.051106531,0.023687014,32.0
2178,115072,5.656854249,0.067849398,0.036686356,471334911.9179488,0.036686356,0.023687014,32.0
2179,127872,5.656854249,0.00418005,0.041646425,523763711.9088218,0.036686356,0.00418005,32.0
2180,140672,5.656854249,0.055535283,0.043124929,576192511.8996949,0.036686356,0.00418005,32.0
2181,153472,5.656854249,0.036186162,0.052115868,628621311.8905679,0.036686356,0.00418005,32.0
2182,166272,5.656854249,0.025327876,0.035419179,681050111.881441,0.035419179,0.00418005,32.0
2183,179072,5.656854249,0.00402387,0.036060873,733478911.8723141,0.035419179,0.00402387,32.0
2184,191872,5.656854249,0.015633408,0.038529488,785907711.8631871,0.035419179,0.00402387,32.0
2185,204672,5.656854249,0.004361399,0.035382093,838336511.8540602,0.035382093,0.00402387,32.0
2186,217472,5.656854249,0.030399909,0.041871032,890765311.8449333,0.035382093,0.00402387,32.0
2187,230272,5.656854249,0.012802843,0.032085639,943194111.8358063,0.032085639,0.00402387,32.0
2188,243072,5.656854249,0.04404759,0.039936196,995622911.8266793,0.032085639,0.00402387,32.0
2189,255872,5.656854249,0.026237259,0.030748029,1048051711.8175524,0.030748029,0.00402387,32.0
2190,268672,5.656854249,0.005533135,0.035063688,1100480511.8084254,0.030748029,0.00402387,32.0
2191,281472,5.656854249,0.003087814,0.032382038,1152909311.7992985,0.030748029,0.003087814,32.0
2192,294272,5.656854249,0.017376695,0.031632579,1205338111.7901716,0.030748029,0.003087814,32.0
2193,307072,5.656854249,0.025936732,0.034650533,1257766911.7810447,0.030748029,0.003087814,32.0
2194,319872,5.656854249,0.001691604,0.031824576,1310195711.7719176,0.030748029,0.001691604,32.0
2195,332672,5.656854249,0.018358979,0.029056497,1362624511.7627907,0.029056497,0.001691604,32.0
2196,345472,5.656854249,0.000714262,0.03813812,1415053311.7536638,0.029056497,0.000714262,32.0
2197,358272,5.656854249,0.014904487,0.032676782,1467482111.7445369,0.029056497,0.000714262,32.0
2198,371072,5.656854249,0.000507463,0.032254189,1519910911.73541,0.029056497,0.000507463,32.0
2199,383872,5.656854249,0.00027886,0.034181887,1572339711.726283,0.029056497,0.00027886,32.0
2200,396672,5.656854249,0.004897444,0.031248786,1624768511.717156,0.029056497,0.00027886,32.0
2201,409472,5.656854249,0.007753437,0.032314886,1677197311.708029,0.029056497,0.00027886,32.0
2202,422272,5.656854249,0.004615842,0.032359244,1729626111.6989021,0.029056497,0.00027886,32.0
2203,435072,5.656854249,0.001001431,0.040907423,1782054911.6897752,0.029056497,0.00027886,32.0
2204,447872,5.656854249,0.011506246,0.037056242,1834483711.6806483,0.029056497,0.00027886,32.0
2205,460672,5.656854249,0.02204711,0.036736455,1886912511.6715212,0.029056497,0.00027886,32.0
2206,473472,5.656854249,0.002728005,0.036416972,1939341311.6623943,0.029056497,0.00027886,32.0
2207,486272,5.656854249,0.001321484,0.038938985,1991770111.6532674,0.029056497,0.00027886,32.0
2208,499072,5.656854249,0.060967851,0.030556141,2044198911.6441405,0.029056497,0.00027886,32.0
2209,511872,5.656854249,0.111213595,0.032563886,2096627711.6350136,0.029056497,0.00027886,32.0
2210,524672,5.656854249,0.000515851,0.028935096,2149056511.6258864,0.028935096,0.00027886,32.0
2211,537472,5.656854249,0.013353063,0.030323951,2201485311.61676,0.028935096,0.00027886,32.0
2212,550272,5.656854249,0.013093495,0.031980319,2253914111.6076326,0.028935096,0.00027886,32.0
2213,563072,5.656854249,0.003856107,0.036253128,2306342911.598506,0.028935096,0.00027886,32.0
2214,575872,5.656854249,0.009815819,0.036561988,2358771711.589379,0.028935096,0.00027886,32.0
2215,588672,5.656854249,0.028968068,0.032470766,2411200511.5802517,0.028935096,0.00027886,32.0
2216,601472,5.656854249,0.020366505,0.042649999,2463629311.571125,0.028935096,0.00027886,32.0
2217,614272,5.656854249,0.002255467,0.036916862,2516058111.561998,0.028935096,0.00027886,32.0
2218,627072,5.656854249,0.000272765,0.033796701,2568486911.552871,0.028935096,0.000272765,32.0
2219,639872,5.656854249,0.036875706,0.039730833,2620915711.543744,0.028935096,0.000272765,32.0
2220,652672,5.656854249,0.004536251,0.03166883,2673344511.534617,0.028935096,0.000272765,32.0
2221,665472,5.656854249,0.000662604,0.036318223,2725773311.5254903,0.028935096,0.000272765,32.0
2222,678272,5.656854249,0.001409216,0.034265502,2778202111.516363,0.028935096,0.000272765,32.0
2223,691072,5.656854249,0.015718196,0.030827293,2830630911.5072365,0.028935096,0.000272765,32.0
2224,703872,5.656854249,0.026882337,0.031947139,2883059711.4981093,0.028935096,0.000272765,32.0
2225,716672,5.656854249,0.001836171,0.032809688,2935488511.488982,0.028935096,0.000272765,32.0
2226,729472,5.656854249,0.005082183,0.034469108,2987917311.4798555,0.028935096,0.000272765,32.0
2227,742272,5.656854249,0.003253769,0.037905154,3040346111.4707284,0.028935096,0.000272765,32.0
2228,755072,5.656854249,0.001167105,0.037629793,3092774911.4616017,0.028935096,0.000272765,32.0
2229,767872,5.656854249,0.00520379,0.031090258,3145203711.4524746,0.028935096,0.000272765,32.0
2230,780672,5.656854249,0.005827148,0.041555958,3197632511.443348,0.028935096,0.000272765,32.0
2231,793472,5.656854249,0.000222103,0.039088921,3250061311.434221,0.028935096,0.000222103,32.0
2232,806272,5.656854249,0.00046873,0.034808106,3302490111.4250937,0.028935096,0.000222103,32.0
2233,819072,5.656854249,0.043086536,0.041167913,3354918911.415967,0.028935096,0.000222103,32.0
2234,831872,5.656854249,0.000927306,0.030717937,3407347711.40684,0.028935096,0.000222103,32.0
2235,844672,5.656854249,0.000519361,0.034414467,3459776511.397713,0.028935096,0.000222103,32.0
2236,857472,5.656854249,0.013289613,0.035822059,3512205311.388586,0.028935096,0.000222103,32.0
2237,870272,5.656854249,0.000745526,0.033602464,3564634111.379459,0.028935096,0.000222103,32.0
2238,883072,5.656854249,0.00414004,0.033828367,3617062911.3703322,0.028935096,0.000222103,32.0
2239,895872,5.656854249,0.003587927,0.035363308,3669491711.361205,0.028935096,0.000222103,32.0
2240,908672,5.656854249,0.00125249,0.03671622,3721920511.3520784,0.028935096,0.000222103,32.0
2241,921472,5.656854249,0.005301,0.036322115,3774349311.3429513,0.028935096,0.000222103,32.0
2242,934272,5.656854249,0.008771289,0.039244106,3826778111.333824,0.028935096,0.000222103,32.0
2243,947072,5.656854249,0.001041693,0.043370851,3879206911.3246975,0.028935096,0.000222103,32.0
2244,959872,5.656854249,0.00189363,0.036437385,3931635711.3155704,0.028935096,0.000222103,32.0
2245,972672,5.656854249,0.020196138,0.038084372,3984064511.3064437,0.028935096,0.000222103,32.0
2246,985472,5.656854249,0.000164343,0.034135247,4036493311.2973166,0.028935096,0.000164343,32.0
2247,998272,5.656854249,0.000993932,0.033249967,4088922111.28819,0.028935096,0.000164343,32.0
2248,1011072,5.656854249,0.000396257,0.039933876,4141350911.2790627,0.028935096,0.000164343,32.0
2249,1023872,5.656854249,0.025967184,0.034952271,4193779711.2699356,0.028935096,0.000164343,32.0
2250,1036672,5.656854249,0.005106309,0.039431451,4246208511.260809,0.028935096,0.000164343,32.0
2251,1049472,5.656854249,0.007385458,0.037241715,4298637311.251682,0.028935096,0.000164343,32.0
2252,1062272,5.656854249,0.000186042,0.038928,4351066111.242555,0.028935096,0.000164343,32.0
2253,1075072,5.656854249,0.001850616,0.04094825,4403494911.233428,0.028935096,0.000164343,32.0
2254,1087872,5.656854249,0.00533367,0.039084824,4455923711.224301,0.028935096,0.000164343,32.0
2255,1100672,5.656854249,0.005271367,0.03490155,4508352511.215174,0.028935096,0.000164343,32.0
2256,1113472,5.656854249,0.000682147,0.032431007,4560781311.206047,0.028935096,0.000164343,32.0
2257,1126272,5.656854249,0.000153416,0.032807449,4613210111.19692,0.028935096,0.000153416,32.0
2258,1139072,5.656854249,0.000319837,0.040270749,4665638911.187794,0.028935096,0.000153416,32.0
2259,1151872,5.656854249,0.002486363,0.036240008,4718067711.178666,0.028935096,0.000153416,32.0
2260,1164672,5.656854249,0.000128514,0.033423253,4770496511.169539,0.028935096,0.000128514,32.0
2261,1177472,5.656854249,0.001186863,0.035588208,4822925311.160413,0.028935096,0.000128514,32.0
2262,1190272,5.656854249,4.6e-05,0.031592888,4875354111.151285,0.028935096,4.6e-05,32.0
2263,1203072,5.656854249,0.000345211,0.040114744,4927782911.1421585,0.028935096,4.6e-05,32.0
2264,1215872,5.656854249,0.004085834,0.037875617,4980211711.133032,0.028935096,4.6e-05,32.0
2265,1228672,5.656854249,0.002293919,0.032440658,5032640511.123904,0.028935096,4.6e-05,32.0
2266,1241472,5.656854249,0.000902367,0.04321597,5085069311.114778,0.028935096,4.6e-05,32.0
2267,1254272,5.656854249,2.22e-05,0.036907446,5137498111.105651,0.028935096,2.22e-05,32.0
2268,1267072,5.656854249,0.001710878,0.040169063,5189926911.096524,0.028935096,2.22e-05,32.0
2269,1279872,5.656854249,3.27e-05,0.039064741,5242355711.087397,0.028935096,2.22e-05,32.0
2270,1292672,5.656854249,0.000134531,0.050553592,5294784511.07827,0.028935096,2.22e-05,32.0
2271,1305472,5.656854249,0.000124266,0.04666612,5347213311.069143,0.028935096,2.22e-05,32.0
